Phylo,Family,Order,Scientific_name,Mass
Hirundo_albigularis,Hirundinidae,Passeriformes,Hirundo albigularis,21.8
Hirundo_angolensis,Hirundinidae,Passeriformes,Hirundo angolensis,17.8
Hirundo_ariel,Hirundinidae,Passeriformes,Hirundo ariel,10.8
Hirundo_atrocaerulea,Hirundinidae,Passeriformes,Hirundo atrocaerulea,13.8
Hirundo_concolor,Hirundinidae,Passeriformes,Hirundo concolor,13
Hirundo_cucullata,Hirundinidae,Passeriformes,Hirundo cucullata,27.1
Hirundo_daurica,Hirundinidae,Passeriformes,Hirundo daurica,22.2
Hirundo_dimidiata,Hirundinidae,Passeriformes,Hirundo dimidiata,12.1
Hirundo_domicola,Hirundinidae,Passeriformes,Hirundo domicola,17.8
Hirundo_fluvicola,Hirundinidae,Passeriformes,Hirundo fluvicola,9.7
Hirundo_fuliginosa,Hirundinidae,Passeriformes,Hirundo fuliginosa,9.8
Hirundo_fuligula,Hirundinidae,Passeriformes,Hirundo fuligula,21.1
Hirundo_leucosoma,Hirundinidae,Passeriformes,Hirundo leucosoma,17.6
Hirundo_lucida,Hirundinidae,Passeriformes,Hirundo lucida,13
Hirundo_megaensis,Hirundinidae,Passeriformes,Hirundo megaensis,11
Hirundo_neoxena,Hirundinidae,Passeriformes,Hirundo neoxena,14.7
Hirundo_nigricans,Hirundinidae,Passeriformes,Hirundo nigricans,15.4
Hirundo_nigrita,Hirundinidae,Passeriformes,Hirundo nigrita,18.3
Hirundo_nigrorufa,Hirundinidae,Passeriformes,Hirundo nigrorufa,14.2
Hirundo_obsoleta,Hirundinidae,Passeriformes,Hirundo obsoleta,10.2
Hirundo_perdita,Hirundinidae,Passeriformes,Hirundo perdita,20.6
Hirundo_preussi,Hirundinidae,Passeriformes,Hirundo preussi,13.3
Hirundo_rufigula,Hirundinidae,Passeriformes,Hirundo rufigula,15.9
Hirundo_rupestris,Hirundinidae,Passeriformes,Hirundo rupestris,20.4
Hirundo_rustica,Hirundinidae,Passeriformes,Hirundo rustica,17.9
Hirundo_semirufa,Hirundinidae,Passeriformes,Hirundo semirufa,30.1
Hirundo_senegalensis,Hirundinidae,Passeriformes,Hirundo senegalensis,45.4
Hirundo_smithii,Hirundinidae,Passeriformes,Hirundo smithii,12.4
Hirundo_spilodera,Hirundinidae,Passeriformes,Hirundo spilodera,20.6
Hirundo_striolata,Hirundinidae,Passeriformes,Hirundo striolata,22
Hirundo_tahitica,Hirundinidae,Passeriformes,Hirundo tahitica,17.8
Neochelidon_tibialis,Hirundinidae,Passeriformes,Neochelidon tibialis,10.6
Notiochelidon_flavipes,Hirundinidae,Passeriformes,Notiochelidon flavipes,9.8
Notiochelidon_murina,Hirundinidae,Passeriformes,Notiochelidon murina,11.7
Notiochelidon_pileata,Hirundinidae,Passeriformes,Notiochelidon pileata,12.2
Petrochelidon_fulva,Hirundinidae,Passeriformes,Petrochelidon fulva,19
Petrochelidon_pyrrhonota,Hirundinidae,Passeriformes,Petrochelidon pyrrhonota,21.6
Petrochelidon_rufocollaris,Hirundinidae,Passeriformes,Petrochelidon rufocollaris,15.9
Phedina_borbonica,Hirundinidae,Passeriformes,Phedina borbonica,22.2
Phedina_brazzae,Hirundinidae,Passeriformes,Phedina brazzae,13
Progne_chalybea,Hirundinidae,Passeriformes,Progne chalybea,50
Progne_cryptoleuca,Hirundinidae,Passeriformes,Progne cryptoleuca,46
Progne_dominicensis,Hirundinidae,Passeriformes,Progne dominicensis,39.6
Progne_elegans,Hirundinidae,Passeriformes,Progne elegans,50.6
Progne_modesta,Hirundinidae,Passeriformes,Progne modesta,41.4
Progne_murphyi,Hirundinidae,Passeriformes,Progne murphyi,41.4
Progne_sinaloae,Hirundinidae,Passeriformes,Progne sinaloae,42.6
Progne_subis,Hirundinidae,Passeriformes,Progne subis,53.8
Progne_tapera,Hirundinidae,Passeriformes,Progne tapera,32
Psalidoprocne_albiceps,Hirundinidae,Passeriformes,Psalidoprocne albiceps,11.1
Psalidoprocne_fuliginosa,Hirundinidae,Passeriformes,Psalidoprocne fuliginosa,12.2
Psalidoprocne_nitens,Hirundinidae,Passeriformes,Psalidoprocne nitens,9.8
Psalidoprocne_obscura,Hirundinidae,Passeriformes,Psalidoprocne obscura,9.4
Psalidoprocne_pristoptera,Hirundinidae,Passeriformes,Psalidoprocne pristoptera,10.3
Pseudhirundo_griseopyga,Hirundinidae,Passeriformes,Pseudhirundo griseopyga,10.2
Pseudochelidon_eurystomina,Hirundinidae,Passeriformes,Pseudochelidon eurystomina,26
Pygochelidon_cyanoleuca,Hirundinidae,Passeriformes,Pygochelidon cyanoleuca,9.7
Riparia_cincta,Hirundinidae,Passeriformes,Riparia cincta,23.4
Riparia_congica,Hirundinidae,Passeriformes,Riparia congica,16.5
Riparia_paludicola,Hirundinidae,Passeriformes,Riparia paludicola,13.5
Riparia_riparia,Hirundinidae,Passeriformes,Riparia riparia,12.7
Stelgidopteryx_ruficollis,Hirundinidae,Passeriformes,Stelgidopteryx ruficollis,16.1
Stelgidopteryx_serripennis,Hirundinidae,Passeriformes,Stelgidopteryx serripennis,15.7
Tachycineta_albilinea,Hirundinidae,Passeriformes,Tachycineta albilinea,16.7
Tachycineta_albiventer,Hirundinidae,Passeriformes,Tachycineta albiventer,17.7
Tachycineta_bicolor,Hirundinidae,Passeriformes,Tachycineta bicolor,21.2
Tachycineta_cyaneoviridis,Hirundinidae,Passeriformes,Tachycineta cyaneoviridis,17.5
Tachycineta_euchrysea,Hirundinidae,Passeriformes,Tachycineta euchrysea,17
Tachycineta_leucorrhoa,Hirundinidae,Passeriformes,Tachycineta leucorrhoa,15.3
Tachycineta_meyeni,Hirundinidae,Passeriformes,Tachycineta meyeni,14.9
Tachycineta_stolzmanni,Hirundinidae,Passeriformes,Tachycineta stolzmanni,11.3
Tachycineta_thalassina,Hirundinidae,Passeriformes,Tachycineta thalassina,14.1
Agelaioides_badius,Icteridae,Passeriformes,Agelaioides badius,45.3
Agelaius_assimilis,Icteridae,Passeriformes,Agelaius assimilis,47.7
Agelaius_humeralis,Icteridae,Passeriformes,Agelaius humeralis,36.3
Agelaius_phoeniceus,Icteridae,Passeriformes,Agelaius phoeniceus,50.8
Agelaius_tricolor,Icteridae,Passeriformes,Agelaius tricolor,57.9
Agelaius_xanthomus,Icteridae,Passeriformes,Agelaius xanthomus,38.4
Agelasticus_cyanopus,Icteridae,Passeriformes,Agelasticus cyanopus,37.2
Agelasticus_thilius,Icteridae,Passeriformes,Agelasticus thilius,31.5
Agelasticus_xanthophthalmus,Icteridae,Passeriformes,Agelasticus xanthophthalmus,45.1
Amblycercus_holosericeus,Icteridae,Passeriformes,Amblycercus holosericeus,70.4
Amblyramphus_holosericeus,Icteridae,Passeriformes,Amblyramphus holosericeus,56.8
Cacicus_cela,Icteridae,Passeriformes,Cacicus cela,85.5
Cacicus_chrysonotus,Icteridae,Passeriformes,Cacicus chrysonotus,79.5
Cacicus_chrysopterus,Icteridae,Passeriformes,Cacicus chrysopterus,36.2
Cacicus_haemorrhous,Icteridae,Passeriformes,Cacicus haemorrhous,83.7
Cacicus_koepckeae,Icteridae,Passeriformes,Cacicus koepckeae,48
Cacicus_leucoramphus,Icteridae,Passeriformes,Cacicus leucoramphus,98
Cacicus_melanicterus,Icteridae,Passeriformes,Cacicus melanicterus,81.3
Cacicus_microrhynchus,Icteridae,Passeriformes,Cacicus microrhynchus,80
Cacicus_sclateri,Icteridae,Passeriformes,Cacicus sclateri,49
Cacicus_solitarius,Icteridae,Passeriformes,Cacicus solitarius,79.8
Cacicus_uropygialis,Icteridae,Passeriformes,Cacicus uropygialis,61.2
Chrysomus_icterocephalus,Icteridae,Passeriformes,Chrysomus icterocephalus,30.7
Chrysomus_ruficapillus,Icteridae,Passeriformes,Chrysomus ruficapillus,32
Clypicterus_oseryi,Icteridae,Passeriformes,Clypicterus oseryi,137.7
Curaeus_curaeus,Icteridae,Passeriformes,Curaeus curaeus,83.7
Curaeus_forbesi,Icteridae,Passeriformes,Curaeus forbesi,65.9
Dives_atroviolaceus,Icteridae,Passeriformes,Dives atroviolaceus,83.6
Dives_dives,Icteridae,Passeriformes,Dives dives,91.3
Dives_warszewiczi,Icteridae,Passeriformes,Dives warszewiczi,73.3
Dolichonyx_oryzivorus,Icteridae,Passeriformes,Dolichonyx oryzivorus,31.5
Euphagus_carolinus,Icteridae,Passeriformes,Euphagus carolinus,59.6
Euphagus_cyanocephalus,Icteridae,Passeriformes,Euphagus cyanocephalus,62.5
Gnorimopsar_chopi,Icteridae,Passeriformes,Gnorimopsar chopi,65.9
Gymnomystax_mexicanus,Icteridae,Passeriformes,Gymnomystax mexicanus,98
Hypopyrrhus_pyrohypogaster,Icteridae,Passeriformes,Hypopyrrhus pyrohypogaster,101
Icterus_abeillei,Icteridae,Passeriformes,Icterus abeillei,33
Icterus_auratus,Icteridae,Passeriformes,Icterus auratus,32.1
Icterus_auricapillus,Icteridae,Passeriformes,Icterus auricapillus,32.2
Icterus_bonana,Icteridae,Passeriformes,Icterus bonana,29
Icterus_bullockii,Icteridae,Passeriformes,Icterus bullockii,37.9
Icterus_cayanensis,Icteridae,Passeriformes,Icterus cayanensis,35.4
Icterus_chrysater,Icteridae,Passeriformes,Icterus chrysater,53.4
Icterus_croconotus,Icteridae,Passeriformes,Icterus croconotus,44.5
Icterus_cucullatus,Icteridae,Passeriformes,Icterus cucullatus,24.3
Icterus_dominicensis,Icteridae,Passeriformes,Icterus dominicensis,35.7
Icterus_galbula,Icteridae,Passeriformes,Icterus galbula,32.8
Icterus_graceannae,Icteridae,Passeriformes,Icterus graceannae,41.5
Icterus_graduacauda,Icteridae,Passeriformes,Icterus graduacauda,42.2
Icterus_gularis,Icteridae,Passeriformes,Icterus gularis,55.2
Icterus_icterus,Icteridae,Passeriformes,Icterus icterus,60.9
Icterus_jamacaii,Icteridae,Passeriformes,Icterus jamacaii,62.9
Icterus_laudabilis,Icteridae,Passeriformes,Icterus laudabilis,36.9
Icterus_leucopteryx,Icteridae,Passeriformes,Icterus leucopteryx,36.9
Icterus_maculialatus,Icteridae,Passeriformes,Icterus maculialatus,37.4
Icterus_mesomelas,Icteridae,Passeriformes,Icterus mesomelas,39.9
Icterus_nigrogularis,Icteridae,Passeriformes,Icterus nigrogularis,40.2
Icterus_oberi,Icteridae,Passeriformes,Icterus oberi,35.8
Icterus_parisorum,Icteridae,Passeriformes,Icterus parisorum,36.5
Icterus_pectoralis,Icteridae,Passeriformes,Icterus pectoralis,46.5
Icterus_prosthemelas,Icteridae,Passeriformes,Icterus prosthemelas,28
Icterus_pustulatus,Icteridae,Passeriformes,Icterus pustulatus,36.8
Icterus_spurius,Icteridae,Passeriformes,Icterus spurius,19.4
Icterus_wagleri,Icteridae,Passeriformes,Icterus wagleri,41.8
Lampropsar_tanagrinus,Icteridae,Passeriformes,Lampropsar tanagrinus,57.3
Macroagelaius_imthurni,Icteridae,Passeriformes,Macroagelaius imthurni,77.8
Macroagelaius_subalaris,Icteridae,Passeriformes,Macroagelaius subalaris,62
Molothrus_aeneus,Icteridae,Passeriformes,Molothrus aeneus,62.6
Molothrus_armenti,Icteridae,Passeriformes,Molothrus armenti,40.8
Molothrus_ater,Icteridae,Passeriformes,Molothrus ater,40.3
Molothrus_bonariensis,Icteridae,Passeriformes,Molothrus bonariensis,41.5
Molothrus_oryzivorus,Icteridae,Passeriformes,Molothrus oryzivorus,181.9
Molothrus_rufoaxillaris,Icteridae,Passeriformes,Molothrus rufoaxillaris,47.5
Nesopsar_nigerrimus,Icteridae,Passeriformes,Nesopsar nigerrimus,39
Ocyalus_latirostris,Icteridae,Passeriformes,Ocyalus latirostris,96.1
Oreopsar_bolivianus,Icteridae,Passeriformes,Oreopsar bolivianus,72.9
Psarocolius_angustifrons,Icteridae,Passeriformes,Psarocolius angustifrons,271.5
Psarocolius_atrovirens,Icteridae,Passeriformes,Psarocolius atrovirens,152
Psarocolius_bifasciatus,Icteridae,Passeriformes,Psarocolius bifasciatus,335.7
Psarocolius_cassini,Icteridae,Passeriformes,Psarocolius cassini,383.9
Psarocolius_decumanus,Icteridae,Passeriformes,Psarocolius decumanus,206.3
Psarocolius_guatimozinus,Icteridae,Passeriformes,Psarocolius guatimozinus,405.3
Psarocolius_montezuma,Icteridae,Passeriformes,Psarocolius montezuma,309.9
Psarocolius_viridis,Icteridae,Passeriformes,Psarocolius viridis,287
Psarocolius_wagleri,Icteridae,Passeriformes,Psarocolius wagleri,155.5
Pseudoleistes_guirahuro,Icteridae,Passeriformes,Pseudoleistes guirahuro,86.4
Pseudoleistes_virescens,Icteridae,Passeriformes,Pseudoleistes virescens,79.9
Quiscalus_lugubris,Icteridae,Passeriformes,Quiscalus lugubris,63
Quiscalus_major,Icteridae,Passeriformes,Quiscalus major,151.2
Quiscalus_mexicanus,Icteridae,Passeriformes,Quiscalus mexicanus,160.5
Quiscalus_nicaraguensis,Icteridae,Passeriformes,Quiscalus nicaraguensis,63.4
Quiscalus_niger,Icteridae,Passeriformes,Quiscalus niger,72.2
Quiscalus_quiscula,Icteridae,Passeriformes,Quiscalus quiscula,105.2
Sturnella_bellicosa,Icteridae,Passeriformes,Sturnella bellicosa,58
Sturnella_defilippii,Icteridae,Passeriformes,Sturnella defilippii,48
Sturnella_loyca,Icteridae,Passeriformes,Sturnella loyca,113
Sturnella_magna,Icteridae,Passeriformes,Sturnella magna,91.8
Sturnella_militaris,Icteridae,Passeriformes,Sturnella militaris,48
Sturnella_neglecta,Icteridae,Passeriformes,Sturnella neglecta,100.1
Sturnella_superciliaris,Icteridae,Passeriformes,Sturnella superciliaris,45.3
Xanthocephalus_xanthocephalus,Icteridae,Passeriformes,Xanthocephalus xanthocephalus,62.7
Xanthopsar_flavus,Icteridae,Passeriformes,Xanthopsar flavus,43
Irena_cyanogastra,Irenidae,Passeriformes,Irena cyanogastra,80.3
Irena_puella,Irenidae,Passeriformes,Irena puella,64.9
Corvinella_corvina,Laniidae,Passeriformes,Corvinella corvina,65.4
Eurocephalus_anguitimens,Laniidae,Passeriformes,Eurocephalus anguitimens,69
Eurocephalus_rueppelli,Laniidae,Passeriformes,Eurocephalus rueppelli,50.6
Lanius_bucephalus,Laniidae,Passeriformes,Lanius bucephalus,39.4
Lanius_cabanisi,Laniidae,Passeriformes,Lanius cabanisi,73.8
Lanius_collaris,Laniidae,Passeriformes,Lanius collaris,36.4
Lanius_collurio,Laniidae,Passeriformes,Lanius collurio,28.4
Lanius_collurioides,Laniidae,Passeriformes,Lanius collurioides,26
Lanius_cristatus,Laniidae,Passeriformes,Lanius cristatus,32.2
Lanius_dorsalis,Laniidae,Passeriformes,Lanius dorsalis,49.9
Lanius_excubitor,Laniidae,Passeriformes,Lanius excubitor,63.4
Lanius_excubitoroides,Laniidae,Passeriformes,Lanius excubitoroides,53.7
Lanius_gubernator,Laniidae,Passeriformes,Lanius gubernator,23.5
Lanius_isabellinus,Laniidae,Passeriformes,Lanius isabellinus,25.2
Lanius_ludovicianus,Laniidae,Passeriformes,Lanius ludovicianus,51.6
Lanius_mackinnoni,Laniidae,Passeriformes,Lanius mackinnoni,34.3
Lanius_marwitzi,Laniidae,Passeriformes,Lanius marwitzi,36.4
Lanius_meridionalis,Laniidae,Passeriformes,Lanius meridionalis,60.4
Lanius_minor,Laniidae,Passeriformes,Lanius minor,46.5
Lanius_newtoni,Laniidae,Passeriformes,Lanius newtoni,22.4
Lanius_nubicus,Laniidae,Passeriformes,Lanius nubicus,19.7
Lanius_schach,Laniidae,Passeriformes,Lanius schach,51.5
Lanius_senator,Laniidae,Passeriformes,Lanius senator,36
Lanius_somalicus,Laniidae,Passeriformes,Lanius somalicus,45.3
Lanius_souzae,Laniidae,Passeriformes,Lanius souzae,26.3
Lanius_sphenocercus,Laniidae,Passeriformes,Lanius sphenocercus,92.1
Lanius_tephronotus,Laniidae,Passeriformes,Lanius tephronotus,46.4
Lanius_tigrinus,Laniidae,Passeriformes,Lanius tigrinus,30.1
Lanius_validirostris,Laniidae,Passeriformes,Lanius validirostris,37.5
Lanius_vittatus,Laniidae,Passeriformes,Lanius vittatus,20.8
Urolestes_melanoleucus,Laniidae,Passeriformes,Urolestes melanoleucus,82.2
Machaerirhynchus_flaviventer,Machaerirhynchidae,Passeriformes,Machaerirhynchus flaviventer,10.3
Machaerirhynchus_nigripectus,Machaerirhynchidae,Passeriformes,Machaerirhynchus nigripectus,12
Dryoscopus_angolensis,Malaconotidae,Passeriformes,Dryoscopus angolensis,36
Dryoscopus_cubla,Malaconotidae,Passeriformes,Dryoscopus cubla,26.2
Dryoscopus_gambensis,Malaconotidae,Passeriformes,Dryoscopus gambensis,31.9
Dryoscopus_pringlii,Malaconotidae,Passeriformes,Dryoscopus pringlii,19.7
Dryoscopus_sabini,Malaconotidae,Passeriformes,Dryoscopus sabini,37.1
Dryoscopus_senegalensis,Malaconotidae,Passeriformes,Dryoscopus senegalensis,29.3
Laniarius_aethiopicus,Malaconotidae,Passeriformes,Laniarius aethiopicus,49.4
Laniarius_amboimensis,Malaconotidae,Passeriformes,Laniarius amboimensis,45.9
Laniarius_atrococcineus,Malaconotidae,Passeriformes,Laniarius atrococcineus,48.8
Laniarius_atroflavus,Malaconotidae,Passeriformes,Laniarius atroflavus,43
Laniarius_barbarus,Malaconotidae,Passeriformes,Laniarius barbarus,47.1
Laniarius_bicolor,Malaconotidae,Passeriformes,Laniarius bicolor,54.3
Laniarius_brauni,Malaconotidae,Passeriformes,Laniarius brauni,54.3
Laniarius_erythrogaster,Malaconotidae,Passeriformes,Laniarius erythrogaster,48.8
Laniarius_ferrugineus,Malaconotidae,Passeriformes,Laniarius ferrugineus,46.8
Laniarius_fuelleborni,Malaconotidae,Passeriformes,Laniarius fuelleborni,46.4
Laniarius_funebris,Malaconotidae,Passeriformes,Laniarius funebris,40.4
Laniarius_leucorhynchus,Malaconotidae,Passeriformes,Laniarius leucorhynchus,50.1
Laniarius_luehderi,Malaconotidae,Passeriformes,Laniarius luehderi,42.9
Laniarius_mufumbiri,Malaconotidae,Passeriformes,Laniarius mufumbiri,41.5
Laniarius_poensis,Malaconotidae,Passeriformes,Laniarius poensis,44.9
Laniarius_ruficeps,Malaconotidae,Passeriformes,Laniarius ruficeps,32.7
Laniarius_turatii,Malaconotidae,Passeriformes,Laniarius turatii,45.9
Malaconotus_alius,Malaconotidae,Passeriformes,Malaconotus alius,76.7
Malaconotus_blanchoti,Malaconotidae,Passeriformes,Malaconotus blanchoti,78.7
Malaconotus_cruentus,Malaconotidae,Passeriformes,Malaconotus cruentus,76.7
Malaconotus_gladiator,Malaconotidae,Passeriformes,Malaconotus gladiator,99
Malaconotus_lagdeni,Malaconotidae,Passeriformes,Malaconotus lagdeni,92.3
Malaconotus_monteiri,Malaconotidae,Passeriformes,Malaconotus monteiri,81.9
Nilaus_afer,Malaconotidae,Passeriformes,Nilaus afer,19.1
Prionops_alberti,Malaconotidae,Passeriformes,Prionops alberti,61.3
Prionops_caniceps,Malaconotidae,Passeriformes,Prionops caniceps,48.2
Prionops_gabela,Malaconotidae,Passeriformes,Prionops gabela,50.1
Prionops_plumatus,Malaconotidae,Passeriformes,Prionops plumatus,33.8
Prionops_poliolophus,Malaconotidae,Passeriformes,Prionops poliolophus,49
Prionops_retzii,Malaconotidae,Passeriformes,Prionops retzii,50.1
Prionops_rufiventris,Malaconotidae,Passeriformes,Prionops rufiventris,50
Prionops_scopifrons,Malaconotidae,Passeriformes,Prionops scopifrons,29.4
Rhodophoneus_cruentus,Malaconotidae,Passeriformes,Rhodophoneus cruentus,53.3
Tchagra_australis,Malaconotidae,Passeriformes,Tchagra australis,32.3
Tchagra_jamesi,Malaconotidae,Passeriformes,Tchagra jamesi,27.4
Tchagra_minutus,Malaconotidae,Passeriformes,Tchagra minutus,34.4
Tchagra_senegalus,Malaconotidae,Passeriformes,Tchagra senegalus,53.5
Tchagra_tchagra,Malaconotidae,Passeriformes,Tchagra tchagra,50.3
Telophorus_bocagei,Malaconotidae,Passeriformes,Telophorus bocagei,27
Telophorus_dohertyi,Malaconotidae,Passeriformes,Telophorus dohertyi,35
Telophorus_kupeensis,Malaconotidae,Passeriformes,Telophorus kupeensis,34.8
Telophorus_multicolor,Malaconotidae,Passeriformes,Telophorus multicolor,50.9
Telophorus_nigrifrons,Malaconotidae,Passeriformes,Telophorus nigrifrons,34.8
Telophorus_olivaceus,Malaconotidae,Passeriformes,Telophorus olivaceus,33.6
Telophorus_quadricolor,Malaconotidae,Passeriformes,Telophorus quadricolor,44.5
Telophorus_sulfureopectus,Malaconotidae,Passeriformes,Telophorus sulfureopectus,27.1
Telophorus_viridis,Malaconotidae,Passeriformes,Telophorus viridis,37.1
Telophorus_zeylonus,Malaconotidae,Passeriformes,Telophorus zeylonus,65
Amytornis_ballarae,Maluridae,Passeriformes,Amytornis ballarae,21
Amytornis_barbatus,Maluridae,Passeriformes,Amytornis barbatus,18.4
Amytornis_dorotheae,Maluridae,Passeriformes,Amytornis dorotheae,23.2
Amytornis_goyderi,Maluridae,Passeriformes,Amytornis goyderi,16.7
Amytornis_housei,Maluridae,Passeriformes,Amytornis housei,28.9
Amytornis_merrotsyi,Maluridae,Passeriformes,Amytornis merrotsyi,19.6
Amytornis_purnelli,Maluridae,Passeriformes,Amytornis purnelli,21
Amytornis_striatus,Maluridae,Passeriformes,Amytornis striatus,19.6
Amytornis_textilis,Maluridae,Passeriformes,Amytornis textilis,23
Amytornis_woodwardi,Maluridae,Passeriformes,Amytornis woodwardi,35.1
Clytomyias_insignis,Maluridae,Passeriformes,Clytomyias insignis,12.4
Malurus_alboscapulatus,Maluridae,Passeriformes,Malurus alboscapulatus,9.3
Malurus_amabilis,Maluridae,Passeriformes,Malurus amabilis,8.6
Malurus_campbelli,Maluridae,Passeriformes,Malurus campbelli,11
Malurus_coronatus,Maluridae,Passeriformes,Malurus coronatus,11.1
Malurus_cyaneus,Maluridae,Passeriformes,Malurus cyaneus,10.3
Malurus_cyanocephalus,Maluridae,Passeriformes,Malurus cyanocephalus,12.4
Malurus_elegans,Maluridae,Passeriformes,Malurus elegans,9.6
Malurus_grayi,Maluridae,Passeriformes,Malurus grayi,12.5
Malurus_lamberti,Maluridae,Passeriformes,Malurus lamberti,8
Malurus_leucopterus,Maluridae,Passeriformes,Malurus leucopterus,7.4
